,Tweets,User,User_statuses_count,user_followers,User_location,User_verified,fav_count,rt_count,tweet_date
114,"RT @RadioElshinta: Tim Bid Dokkes Polda Jabar sore ini, Sabtu (27/7) bagikan masker dan cek kesehatan bagi para petugas yang berjaga di sek…",amelia primarini,79842,981,Everywhere,False,0,7,2019-07-27 09:35:33
115,"RT @ACTforHumanity: || Breaking News: Erupsi Gunung Tangkuban Parahu, Jawa Barat ||

Telah terjadi erupsi Gunung Tangkuban Parahu, Jawa Bar…",#DiPusaranMahaCinta,3330,434, Marhaban Yaa Ramadan 🌙✨,False,0,22,2019-07-27 09:34:29
116,Kondisi Gunung Tangkuban Parahu Pasca Erupsi https://t.co/Ky9q0bn2Zh,Tempo Foto,7205,5752,Indonesia,False,0,0,2019-07-27 09:30:37
117,"Gunung Tangkuban Parahu Berpotensi Erupsi Susulan, Ini Rekomendasi PVMBG

https://t.co/HqWHht8XHd",iNews,297620,88295,iNews Tower Lantai 10,True,0,2,2019-07-27 09:30:00
118,Erupsi yang terjadi di gunung Tangkuban Parahu setinggi 200 meter tergolong kecil jika dibandingkan dengan erupsi d… https://t.co/31P8rixzq6,beritabaik.id,4894,611,Indonesia,False,0,0,2019-07-27 09:30:00
119,Erupsi gunung api tangkuban parahu kembali terjadi. Terakhir terjadi tahun 2013. https://t.co/9YvBtj0YqO,Riki Iskandar,23367,366,jakarta,False,0,1,2019-07-27 09:26:35
120,Update: Gunung Tangkuban Parahu Masih Berpotensi Erupsi https://t.co/pXIAxVzAbW #FloresPOS,Flores POS,114,232,Indonesia,False,0,0,2019-07-27 09:22:34
121,"RT @RadioElshinta: Tim Bid Dokkes Polda Jabar sore ini, Sabtu (27/7) bagikan masker dan cek kesehatan bagi para petugas yang berjaga di sek…",ANWAR EFFENDI,3661,40,"Kota Medan, Sumatera Utara",False,0,7,2019-07-27 09:20:57
122,"Gunung Tangkuban Parahu Erupsi, Terjadi Hujan Abu https://t.co/NH4EAB0t19 via @YouTube",BULEMASYADI@YAHOO.CO,37276,121,,False,0,0,2019-07-27 09:19:34
123,"RT @RadioElshinta: Tim Bid Dokkes Polda Jabar sore ini, Sabtu (27/7) bagikan masker dan cek kesehatan bagi para petugas yang berjaga di sek…",BNPB Indonesia,35231,185707,Graha BNPB & INA DRTG,True,0,7,2019-07-27 09:16:51
124,"Gunung Tangkuban Parahu Erupsi, Waspadai Dampak Debu Vulkanik https://t.co/R9WZRXBnF0",Tempo Video,5652,1978,Indonesia,False,0,0,2019-07-27 09:15:07
125,"Tim Bid Dokkes Polda Jabar sore ini, Sabtu (27/7) bagikan masker dan cek kesehatan bagi para petugas yang berjaga d… https://t.co/ll4HWWfhkE",Radio Elshinta,1053376,3615779,"ÜT: -6.187385,106.733011",True,17,7,2019-07-27 09:13:11
126,"RT @negativisme: Gunung Tangkuban Parahu erupsi, semoga semua baik-baik saja. Al Fatihah

sumber vid : WA Grup yg udah adem karena sudah re…",Arif Nurarifin,32647,135,Bandung ,False,0,266,2019-07-27 09:13:01
127,"Foto: Pasca Erupsi, Kawasan Wisata Gunung Tangkuban Parahu Masih Tertutup Abu Vulkanik

https://t.co/tlmgFmEw2o - S… https://t.co/Qy20GLHxvK",Bandungkita.id,3067,116,"Bandung, Jawa Barat",False,0,0,2019-07-27 09:12:17
128,PVMBG: Skala Erupsi Gunung Tangkuban Parahu Semakin Kecil https://t.co/BVLVKzPdMa,WarungOnline Sekseeh,436472,10796,"DKI Jakarta, Indonesia",False,0,0,2019-07-27 09:09:39
129,PVMBG: Skala Erupsi Gunung Tangkuban Parahu Semakin Kecil https://t.co/fni6Vneizf,Infonya Mas,553076,9713,Surabaya,False,0,0,2019-07-27 09:09:31
130,"#NEZTBreakingNews
📍The East Kuningan, Gunung Tangkuban Parahu Bandung.
July, 27th 2019.
BREAKING NEWS: Gunung Tangk… https://t.co/viZEPsarvB",NEZT Mediatama.,479,160,Indonesia,False,0,15,2019-07-27 09:09:12
131,"BREAKING NEWS – Gunung Tangkuban Parahu Erupsi, Kolom Abu Capai 200 Meter https://t.co/Z2u8mchWiX",yang weilin,2873,4,,False,0,0,2019-07-27 09:08:19
132,"https://t.co/tlmgFmmUDO, SUBANG - Seluruh aktifitas Taman Wisata Alam Gunung Tangkuban Parahu diputuskan ditutup se… https://t.co/GEBOqYvz0o",Bandungkita.id,3067,116,"Bandung, Jawa Barat",False,0,0,2019-07-27 09:05:12
133,Ridwan Kamil minta warga tak sebar hoaks erupsi Gunung Tangkuban Parahu - ANTARA News Jawa Barat https://t.co/Ygly9OE7rn,Antara Jabar,9211,660,Indonesia,False,1,0,2019-07-27 09:02:32
134,"PVMBG menyatakan berdasarkan analisis, Gunung Tangkuban Parahu masih berpotensi terjadi erupsi dengan masih terekam… https://t.co/OQ54QmsDJ4",105.7 Radio Andika,169724,10537,"Kediri, Jawa Timur, Indonesia",False,0,0,2019-07-27 09:00:46
135,"RT @Hanifah933: Inalillahiwainailaihirojiun ... smg smua dlm lindungan Nya 

Gunung Tangkuban Parahu erupsi pada pukul 15.48 WIB, Jumat (26…",Honey Santoso,463,29,,False,0,20,2019-07-27 09:00:45
136,SEJARAH ERUPSI DAN LETUSAN GUNUNG TANGKUBAN PERAHU DARI TAHUN KE TAHUN https://t.co/0hJUxYqumJ,Tribun Batam,165538,4841,"Batam, Kepri",False,0,0,2019-07-27 08:58:47
137,Pemantauan terus dilakukan melihat kondisi sejumlah kawah https://t.co/rJZfeLBOW6,IDN Times,100872,381589,,True,0,0,2019-07-27 08:56:33
138,RT @ElshintaDotcom: Pusat Vulkanologi Mitigasi dan Bencana Geologi (PVMBG) meminta agar warga mewaspadai ancaman bahaya berupa embusan gas…,HariKemenangan | PastiDatang,17223,411,"Kota Serang, Indonesia",False,0,1,2019-07-27 08:54:35
139,PVMBG: Skala Erupsi Gunung Tangkuban Parahu Semakin Kecil https://t.co/MULxxYuN5F https://t.co/zuhBPwtmRq,IG: WaspadaOnline,173915,38910,Medan,False,0,0,2019-07-27 08:54:30
140,"RT @negativisme: Gunung Tangkuban Parahu erupsi, semoga semua baik-baik saja. Al Fatihah

sumber vid : WA Grup yg udah adem karena sudah re…",Anak Bawang!%,89909,519,022,False,0,266,2019-07-27 08:50:13
141,Erupsi Gunung Tangkuban Parahu Tak Pengaruhi Sesar Lembang https://t.co/0SC6aLTmmz,Herman James Sunarya,5242,47,Edinburgh,False,0,0,2019-07-27 08:44:24
142,"Erupsi gunung biasanya membuat masyarakat dilanda ketakutan. Namun, kamu tak perlu takut atas erupsi yang terjadi d… https://t.co/rEI8h1maGL",beritabaik.id,4894,611,Indonesia,False,0,0,2019-07-27 08:41:41
143,"RT @BBCIndonesia: Kawasan wisata Gunung Tangkuban Parahu ditutup sementara, waspada erupsi susulan. https://t.co/PCzv2dlw2C https://t.co/85…",404,461,5,"Depok, Jawa Barat",False,0,12,2019-07-27 08:40:08
144,ERUPSI GUNUNG TANGKUBAN PARAHU https://t.co/J71fr7TgMl,ruliwe,282,9,purwokerto,False,0,0,2019-07-27 08:38:24
145,Pusat Vulkanologi Mitigasi dan Bencana Geologi (PVMBG) meminta agar warga mewaspadai ancaman bahaya berupa embusan… https://t.co/xEKCINXnVk,Elshinta News Online,192409,27303,Indonesia,False,0,1,2019-07-27 08:36:37
146,"Berdasarkan analisis, Pusat Vulkanologi dan Mitigasi Bencana Geologi (PVMBG) menyatakan Gunung Tangkuban Parahu yan… https://t.co/k2pClQmijC",Elshinta News Online,192409,27303,Indonesia,False,0,0,2019-07-27 08:34:38
147,"Kondisi Terkini Gunung Tangkuban Parahu, PVMG Minta Warga Tak Termakan Isu Liar https://t.co/YhpTJ1kLKY… https://t.co/vEeJTKormM",ruberID,5406,93,"Sumedang, Jawa Barat",False,0,0,2019-07-27 08:34:05
148,"Gunung Tangkuban Parahu erupsi. warganya untuk tetap waspada.
#tangkubanPerahu",Inggi TRK,2,1,,False,0,0,2019-07-27 08:32:29
149,"#TangkubanParahu 
#JawaBarat
Ahli geologi juga menjelaskan bahwa kawasan Tangkuban Parahu di dataran tinggi adalah… https://t.co/mVe9oLXIu7",Serambi Indonesia,177290,80265,Aceh,True,0,0,2019-07-27 08:30:49
150,Update: Gunung Tangkuban Parahu Masih Berpotensi Erupsi https://t.co/ICrDmO6lzU,SiAnakAren,740,86,DKI Jakarta,False,0,0,2019-07-27 08:30:45
151,"Pasca erupsi Gunung Tangkuban Parahu, Objek wisata kawasan Lembang tetap buka - ANTARA News Jawa Barat https://t.co/7VdfGkgFka",Antara Jabar,9211,660,Indonesia,False,0,0,2019-07-27 08:28:44
152,"Yang mau berkunjung ke Gunung Tangkuban Perahu, sementara musti sabar ya.. tunggu sampe situasinya aman dulu. Bette… https://t.co/uQXoNSRNCe",ienas Tsuroiya,85039,41575,"ÜT: -6.214443,106.904095",False,17,2,2019-07-27 08:27:39
153,Kalo denger kemarin tangkuban parahu erupsi gue jadi was was kawah ratu salak atau kawah gunung gede juga ikut2an erupsi. Semoga aja ya🤕,父 𝕽𝖎𝖟𝖐𝖎 𝕽𝖆𝖒𝖆𝖉𝖍𝖆𝖓 𝕱𝖆𝖚𝖟𝖎 父,38367,668,"Kota Bogor, Jawa Barat",False,0,0,2019-07-27 08:24:47
154,"RT @RadioElshinta: Kondisi terkini Gunung Tangkuban Parahu, Sabtu (27/7) pagi, setelah erupsi pada Jumat (26/7) kemarin. 📽️ Ens
#ElshintaEd…",Faza Syafri,18250,293,"Jakarta, Indonesia",False,0,17,2019-07-27 08:22:44
155,"Secara visual, aktivitas permukaan Gunung Tangkuban Parahu selama sebulan terakhir masih didominasi oleh embusan as… https://t.co/0EBDlnvfKG",105.7 Radio Andika,169724,10537,"Kediri, Jawa Timur, Indonesia",False,1,0,2019-07-27 08:22:21
156,Update: Gunung Tangkuban Parahu Masih Berpotensi Erupsi https://t.co/Xre8XvL7YU,SiAnakAren,740,86,DKI Jakarta,False,0,0,2019-07-27 08:21:26
157,RT @detikcom: Gunung Tangkuban Parahu erupsi dan dikabarkan meletupkan abu vulkanik. #gunungtangkubanperahu #erupsi  https://t.co/TLrJflSGYd,Imjoss,173,0,,False,0,313,2019-07-27 08:21:03
158,Seperti apa sejarah erupsi gunung Tangkuban Parahu yang pernah terjadi dari tahun 1829 hingga 2004?… https://t.co/LwqUrLAKoG,beritabaik.id,4894,611,Indonesia,False,0,0,2019-07-27 08:19:41
159,"RT @backpacker_tch: Innalillahi wainnailaihi rojiun.
Kami keluarga besar Backpacker Teaching turut berduka atas terjadinya bencana alam eru…",Si Bacodh🐳,2925,28,,False,0,7,2019-07-27 08:19:22
160,#trubusmania PVMBG Sebut Gunung Tangkuban Parahu Masih Berpotensi Erupsi #trubusid https://t.co/Au4t3jBCzn,Trubus.id,15417,935,"Depok, Jawa Barat",False,0,0,2019-07-27 08:13:38
161,"RT @VolcanoJeannie: Mount Tangkuban Parahu Eruption, Governor Asks the Community to Calm down - @kompascom 
27 JULY 2019.   West Java Gover…",Geo Rishi,261,39,,False,0,1,2019-07-27 08:13:17
162,RT @ElshintaDotcom: Pusat Vulkanologi Mitigasi dan Bencana Geologi (PVMBG) meminta agar warga mewaspadai ancaman bahaya berupa embusan gas…,Muhammad IansBianco,5563,106,Jakarta Selatan Indonesia,False,0,1,2019-07-27 08:11:44
163,"RT @kompascom: Pasca Erupsi, Aktivitas Vulkanik Gunung Tangkuban Parahu Mulai Turun https://t.co/Fc8eQB20Vr https://t.co/qYDgVCp4HI",Dimul,51225,628,,False,0,1,2019-07-27 08:09:16
164,"Mount Tangkuban Parahu Eruption, Governor Asks the Community to Calm down - @kompascom 
27 JULY 2019.   West Java G… https://t.co/cOgy77dnQu",Jeannie Curtis,8992,1514,New Zealand,False,2,1,2019-07-27 08:06:45
165,RT @Beritasatu: #PopulerB1 5: Breaking News: Gunung Tangkuban Parahu Erupsi https://t.co/cIfS89Ymhe,Intan Savhyra. A,73061,872,Indonesia,False,0,1,2019-07-27 08:06:15
166,Pusat Vulkanologi Mitigasi dan Bencana Geologi (PVMBG) meminta agar warga mewaspadai ancaman bahaya berupa embusan… https://t.co/DHpJKxtdlr,Elshinta News Online,192409,27303,Indonesia,False,1,1,2019-07-27 08:05:47
167,"RT @negativisme: Gunung Tangkuban Parahu erupsi, semoga semua baik-baik saja. Al Fatihah

sumber vid : WA Grup yg udah adem karena sudah re…",Lalalalala~,135610,1025,here,False,0,266,2019-07-27 08:02:50
168,RT @detikcom: Gunung Tangkuban Parahu erupsi dan dikabarkan meletupkan abu vulkanik. #gunungtangkubanperahu #erupsi  https://t.co/TLrJflSGYd,Fita Chong,32833,1151,Majenang-Semarang-Yogyakarta,False,0,313,2019-07-27 08:02:46
169,#PopulerB1 5: Breaking News: Gunung Tangkuban Parahu Erupsi https://t.co/cIfS89Ymhe,BeritaSatu,765271,565278,Jakarta,True,0,1,2019-07-27 08:00:29
170,"Gunung Tangkuban Parahu Berpotensi Erupsi Susulan, Ini Rekomendasi PVMBG

https://t.co/zdhkb2kUg6",SeputariNewsRCTI,87104,438977,MNC News Center Lt.11 Jakarta,True,0,0,2019-07-27 08:00:01
171,RT @BNPB_Indonesia: Gunungapi Tangkuban Parahu merupakan gunung api aktif yg berada di wilayah administrasi Kabupaten Bandung Barat  Kabupa…,AnDiana Moedasir™,334136,4660,Jurusan Cibiru - Kebon Kalapa,False,0,11,2019-07-27 07:58:18
172,RT @BNPB_Indonesia: Gunungapi Tangkuban Parahu merupakan gunung api aktif yg berada di wilayah administrasi Kabupaten Bandung Barat  Kabupa…,Sella Risviana Mayadita,14637,610,Jawa Timur,False,0,11,2019-07-27 07:57:54
173,"RT @negativisme: Gunung Tangkuban Parahu erupsi, semoga semua baik-baik saja. Al Fatihah

sumber vid : WA Grup yg udah adem karena sudah re…",JordanSaputra,9332,547,"Cisarua, Indonesia",False,0,266,2019-07-27 07:56:37
174,Gunungapi Tangkuban Parahu merupakan gunung api aktif yg berada di wilayah administrasi Kabupaten Bandung Barat  Ka… https://t.co/czxlH6c5dO,BNPB Indonesia,35231,185707,Graha BNPB & INA DRTG,True,16,11,2019-07-27 07:55:54
175,"RT @CNNIndonesia: Erupsi, Kawasan Gunung Tangkuban Parahu Ditutup Sementara https://t.co/6d9SWS6Jmb",Ramadhan Radityatama,28215,189,"Malang,Jawa Timur",False,0,7,2019-07-27 07:54:33
176,"RT @RadioElshinta: Kapolda Jabar, Irjen Pol Rudy Sufahriadi meninjau lokasi kawasan wisata Gunung Tangkuban Parahu, pasca-erupsi, Jumat (26…",Endang Sudrajat,1417,119,,False,0,5,2019-07-27 07:52:33
177,"RT @RadioElshinta: Kapolda Jabar, Irjen Pol Rudy Sufahriadi : Pasca-erupsi, kegiatan wisatawan maupun pengelolah di kawasan wisata Gunung T…",Endang Sudrajat,1417,119,,False,0,3,2019-07-27 07:52:27
178,"RT @RadioElshinta: Kondisi terkini Gunung Tangkuban Parahu, Sabtu (27/7) pagi, setelah erupsi pada Jumat (26/7) kemarin. 📽️ Ens
#ElshintaEd…",Endang Sudrajat,1417,119,,False,0,17,2019-07-27 07:51:00
179,"RT @RadioElshinta: Kapolda Jabar, Irjen Pol Rudy Sufahriadi meninjau lokasi kawasan wisata Gunung Tangkuban Parahu, pasca-erupsi, Jumat (26…",Bom2,24526,362,indonesia,False,0,5,2019-07-27 07:46:29
180,"Gunung Tangkuban Parahu Erupsi, Warga Diminta Tak Dekati Kawah Ratu dan Kawah Upas https://t.co/3feAhhEPCa",MERDEKA,479390,194917,Indonesia,True,0,1,2019-07-27 07:41:07
181,Erupsi Gunung Tangkuban Parahu Tak Pengaruhi Sesar Lembang #uzoneID https://t.co/uG3LW0pt9r,uzone.id,80455,21893,Indonesia,False,0,0,2019-07-27 07:40:01
182,"RT @infogarut: 📡NEWSALERT : Gunung Tangkuban Parahu Meletus pukul 14.48 WIB.

Gunung Tangkuban Parahu, Jawa Barat erupsi sekitar pkl 14.48…",Fredy'S,15648,258,Depok hardcore city,False,0,116,2019-07-27 07:34:54
183,"Berdasarkan analisis, Pusat Vulkanologi dan Mitigasi Bencana Geologi (PVMBG) menyatakan Gunung Tangkuban Parahu yan… https://t.co/tMGeCKOXCC",Elshinta News Online,192409,27303,Indonesia,False,0,0,2019-07-27 07:34:52
184,"RT @RadioElshinta: Kondisi terkini Gunung Tangkuban Parahu, Sabtu (27/7) pagi, setelah erupsi pada Jumat (26/7) kemarin. 📽️ Ens
#ElshintaEd…",MAJALENGKA CITY 220615-200119,822,107,"DKI Jakarta, Indonesia",False,0,17,2019-07-27 07:29:23
185,"RT @backpacker_tch: Innalillahi wainnailaihi rojiun.
Kami keluarga besar Backpacker Teaching turut berduka atas terjadinya bencana alam eru…",Sopayy,7180,309,"Kota Tangerang, Banten",False,0,7,2019-07-27 07:27:10
186,"Meski Erupsi, Gunung Tangkuban Parahu Masih Berstatus Normal https://t.co/mBNvp6n3vm",nusakini.com,36662,434,Bogor Indonesia,False,0,0,2019-07-27 07:27:09
187,"Innalillahi wainnailaihi rojiun.
Kami keluarga besar Backpacker Teaching turut berduka atas terjadinya bencana alam… https://t.co/n4Do0hOWQJ",Backpacker Teaching,139,46,,False,7,7,2019-07-27 07:26:09
188,"Belakangan, berita tentang erupsi gunung tangkuban parahu menjadi sebuah perbincangan hangat di semua kalangan. 
Ya… https://t.co/xR9VEoL0Ms",keenan.,868,49,"Bandung, Jawa Barat",False,0,0,2019-07-27 07:25:44
189,Gunung Tangkuban Parahu Masih Berpotensi Erupsi https://t.co/wb5m29Z1w9 https://t.co/12hNmVG8FC,Ayo Bandung,48246,1658,"Kota Bandung, Jawa Barat",False,0,0,2019-07-27 07:25:37
190,"RT @negativisme: Gunung Tangkuban Parahu erupsi, semoga semua baik-baik saja. Al Fatihah

sumber vid : WA Grup yg udah adem karena sudah re…",Acha,11101,230,,False,0,266,2019-07-27 07:23:33
191,"RT @teIevisi: waktu gunung galunggung erupsi, dengan jarak 68 km ke rumahku itu abunya masih bisa sampe. sedangkan rumahku dengan tangkuban…",Lah!!,2938,722,mars planet impian. ,False,0,5,2019-07-27 07:14:44
192,"RT @kumparan: Dari video yang diterima kumparan, tampak kolom abu perlahan-lahan menggumpal di area gunung. Warga sekitar yang mengabadikan…",Mrs. Calum Hood #22,27759,543,"Kota Bandung, Jawa Barat",False,0,30,2019-07-27 07:12:09
193,"Gunung Tangkuban Parahu Erupsi, 5 SPBU Pertamina Sekitar Lokasi Tetap Beroperasi https://t.co/THLoLwxwQt",MERDEKA,479390,194917,Indonesia,True,0,0,2019-07-27 07:10:07
194,RT @detikcom: Gunung Tangkuban Parahu erupsi dan dikabarkan meletupkan abu vulkanik. #gunungtangkubanperahu #erupsi  https://t.co/TLrJflSGYd,NahrawiDjalal,225,21,,False,0,313,2019-07-27 07:08:30
195,RT @kumparan: Kawasan wisata Gunung Tangkuban Parahu masih tertutup pasir dan abu vulkanik tebal. https://t.co/MCKZwJjkCq,VIC,5559,358,bandung,False,0,1,2019-07-27 07:08:25
196,"Video Detik-detik Pengunjung Panik sat Gunung Tangkuban Parahu Erupsi, Langit Berubah Gelap https://t.co/9XkU2ph8wc https://t.co/bSZsi3XWrC",Central Batam,10327,101,,False,0,0,2019-07-27 07:04:07
197,"Kapolda Jabar, Irjen Pol Rudy Sufahriadi : Pasca-erupsi, kegiatan wisatawan maupun pengelolah di kawasan wisata Gun… https://t.co/ATq0xO7QN3",Elshinta Bandung,38414,7840,"Kota Bandung, Jawa Barat",False,3,2,2019-07-27 07:03:47
198,Erupsi Gunung Tangkuban Parahu Tak Pengaruhi Sesar Lembang https://t.co/Jq4XDl0G6L,BeritaApdet,54088,149,Indonesia,False,0,0,2019-07-27 07:03:33
199,RT @CNNIndonesia: Erupsi Gunung Tangkuban Parahu Tak Pengaruhi Sesar Lembang https://t.co/JbsMPR6P6A,hantu,4291,79,Cyber account,False,0,5,2019-07-27 07:02:13
200,"RT @infogarut: 📡NEWSALERT : Gunung Tangkuban Parahu Meletus pukul 14.48 WIB.

Gunung Tangkuban Parahu, Jawa Barat erupsi sekitar pkl 14.48…",Bayu Widiyantoro,1027,11,"Garut, Indonesia",False,0,116,2019-07-27 06:59:43
201,"Kapolda Jabar, Irjen Pol Rudy Sufahriadi meninjau lokasi kawasan wisata Gunung Tangkuban Parahu, pasca-erupsi, Juma… https://t.co/kq82mJwuCf",Radio Elshinta,1053376,3615779,"ÜT: -6.187385,106.733011",True,24,5,2019-07-27 06:58:31
202,"RT @INKOM_UNJANI: Jumat (26/07/2010) sekitar pukul 16.00 WIB terjadi erupsi pada Gunung Tangkuban Parahu yang berlokasi di Cikahuripan, Lem…",mar'i ziad,398,42,"Medan Selayang, Indonesia",False,0,3,2019-07-27 06:57:11
203,"Ketua DPRD Jabar, Ineu Purwadewi meminta warga untuk tetap waspada dan mematuhi segala instruksi yang diberikan ter… https://t.co/u3xwuqcTsG","Ineu Purwadewi S.Sos.,M.M",861,303,"West Java, Indonesia",False,6,6,2019-07-27 06:51:08
204,"RT @e100ss: Gunung Tangkuban Parahu Erupsi, Presiden Ingatkan Masyarakat Selalu Waspada
https://t.co/AjQauJ0jaD",WSetyorini,26704,618,"Kota Surabaya, Jawa Timur",False,0,1,2019-07-27 06:50:59
205,"RT @KompasTV: Gunung Tangkuban Parahu erupsi pada Jumat, 26 Juli 2019 pukul 15:48 WIB. Tinggi kolom abu yang teramati kurang lebih 200 mete…",Phil Celeng,343,2,,False,0,22,2019-07-27 06:50:43
206,"Gunung Tangkuban Parahu Erupsi, Presiden Ingatkan Masyarakat Selalu Waspada
https://t.co/AjQauJ0jaD",Radio Suara Surabaya,439227,755736,"Kota Surabaya, Jawa Timur",False,5,1,2019-07-27 06:49:12
207,"RT @RadioElshinta: Kapolda Jabar, Irjen Pol Rudy Sufahriadi : Pasca-erupsi, kegiatan wisatawan maupun pengelolah di kawasan wisata Gunung T…",rahadian p. paramita,85808,2259,"Bandung-Jakarta, Indonesia",False,0,3,2019-07-27 06:48:35
208,"Kapolda Jabar, Irjen Pol Rudy Sufahriadi : Pasca-erupsi, kegiatan wisatawan maupun pengelolah di kawasan wisata Gun… https://t.co/rAdZMTybOk",Radio Elshinta,1053376,3615779,"ÜT: -6.187385,106.733011",True,14,3,2019-07-27 06:47:16
209,"Ngeri! Bencana Erupsi Gunung Tangkuban Parahu, 26 Juli 2019 https://t.co/lgph3pzXEB lewat @YouTube",Kongkow,145,9,Indonesia,False,0,0,2019-07-27 06:46:52
210,RT @SINDOnews: Efek erupsi Gunung Tangkuban Parahu @BNPB_Indonesia  kiriman pembaca https://t.co/wkp2y7ClCc,🍑,438,12,,False,0,97,2019-07-27 06:46:03
211,Kawasan wisata Gunung Tangkuban Parahu masih tertutup pasir dan abu vulkanik tebal. https://t.co/MCKZwJjkCq,kumparan,280230,182488,Jakarta Capital Region,True,6,1,2019-07-27 06:45:07
212,"VIDEO: Situasi Terkini Pasca Erupsi Gunung Tangkuban Parahu, BNPB Jelaskan Risiko Terburuk https://t.co/2KD1HfE7Mk",Kumpulan Jambi,64143,8135,Jambi - Indonesia,False,0,0,2019-07-27 06:41:37
213,RT @CNNIndonesia: Erupsi Gunung Tangkuban Parahu Tak Pengaruhi Sesar Lembang https://t.co/JbsMPR6P6A,AUDIE,10491,412,Bandung - Indonesia,False,0,5,2019-07-27 06:38:32
214,RT @CNNIndonesia: Erupsi Gunung Tangkuban Parahu Tak Pengaruhi Sesar Lembang https://t.co/JbsMPR6P6A,ℛ𝒾𝓀𝒽𝒾 𝒲𝒾𝒹𝓎𝒶𝓃𝒶𝓃𝒹𝒶,1200,27,Indonesia,False,0,5,2019-07-27 06:29:47
215,Erupsi Gunung Tangkuban Parahu Tak Pengaruhi Sesar Lembang https://t.co/JbsMPR6P6A,CNN Indonesia,339093,353569,,True,19,5,2019-07-27 06:28:45
216,RT @republikaonline: Jenis erupsi freatik tidak menunjukkan tanda-tanda yang jelas saat akan erupsi. https://t.co/b3mhgrCEC1,Indah,71095,1081,Brunei Darussalam,False,0,4,2019-07-27 06:28:12
217,Jenis erupsi freatik tidak menunjukkan tanda-tanda yang jelas saat akan erupsi. https://t.co/b3mhgrCEC1,Republika.co.id,1325841,1100481,"Jakarta, Indonesia",True,3,4,2019-07-27 06:27:49
218,"RT @hendralm: Ini beneran gunung Tangkuban Parahu, Lembang erupsi????? https://t.co/nYYvq0tqHS",Konita Insiyana S.,16465,264,"Surabaya, Indonesia",False,0,28,2019-07-27 06:21:56
219,"Pasca Gunung Tangkuban Parahu Erupsi, Aktivitas Wisata Ditutup https://t.co/g0pneIDtxA via @TribunTravel",Tribun Travel,18196,1344,"Jakarta, Indonesia",False,1,0,2019-07-27 06:18:57
220,Radius Aman Erupsi Gunung Tangkuban Parahu https://t.co/OzSB8Mb9GB lewat @YouTube,Langitblue1,12799,20,,False,0,0,2019-07-27 06:18:02
221,"RT @luvforh4ngyul_: Gunung Tangkuban Parahu lagi erupsi ,doain semoga semua selamat Gaara apa apa😭😭😭 daerah aku berpotensi kena😭😭😭
Minta do…",Di,1444,187,,False,0,257,2019-07-27 06:15:08
222,Pasca Erupsi Gunung Tangkuban Parahu Kawasan Wisata Lembang Tetap Buka https://t.co/swJTL3elhI,Breaking News Indonesia,40797,30586,Jakarta Capital Region,False,0,0,2019-07-27 06:14:16
223,"Petugas kepolisian kini sudah menyiagakan posko bencana di gerbang Taman Wisata Alam (TWA) Gunung Tangkuban Parahu,… https://t.co/cML4jFmnYv",Elshinta News Online,192409,27303,Indonesia,False,0,1,2019-07-27 06:13:54
224,Badan Penanggulan Bencana Daerah (BPBD) Provinsi Jawa Barat menyatakan sebanyak 15 wisatawan mengalami sesak nafas… https://t.co/nXfS5Pw9o1,Elshinta News Online,192409,27303,Indonesia,False,0,0,2019-07-27 06:10:35
225,"Sejumlah objek wisata di kawasan Lembang, Kabupaten Bandung Barat, Jawa Barat, seperti Farmhouse Lembang&amp;amp;nbsp;… https://t.co/7SV64ndtbI",Ajat Sudrajat,10819,563,Bandung,False,0,0,2019-07-27 06:07:59
